name,address,category,lat,lon,query
"Беларусбанк, банкомат","Брест, ул. Гаврилова, 21, отдел №100/1020",,52.10886,23.774265,банкомат
Белагропромбанк,"Брест, ул. Янки Купалы, 118",,52.112637,23.764797,банкомат
Беларусбанк,"Брест, Орловская ул., 50, магазин Евроопт",,52.109172,23.781126,банкомат
Альфа-Банк,"Брест, Волгоградская ул., 28А, магазин Рублевский",,52.077471,23.754176,банкомат
Сбер Банк,"Брест, ул. 28 Июля, 37А",,52.077875,23.740837,банкомат
Беларусбанк,"Брест, ул. Суворова, 63, отдел 100/1013",,52.070438,23.753604,банкомат
Альфа-Банк,"Брест, ул. Мошенского, 82",,52.112715,23.734441,банкомат
Беларусбанк,"Брест, Партизанский просп., 8, отдел №100/1050",,52.101574,23.762388,банкомат
Альфа-Банк,"Брест, Вульковская ул., 78, Гастроном АЛМИ",,52.069797,23.729526,банкомат
Белагропромбанк,"Брест, Московская ул., 329, Здание, магазин ""Дионис""",,52.10336,23.786361,банкомат
Беларусбанк,"Брест, 2-й Западный пер., 2",,52.106754,23.642834,банкомат
Банкомат,"Люблинское воеводство, повят Бяльский, гмина Тересполь, Корощин",,52.076777,23.513655,банкомат
Банк Решение,"Брест, ул. Карла Маркса, 82",Банк,52.086875,23.689232,банкомат
"Белинвестбанк, банкомат","Брест, просп. Машерова, 17, этаж 1",,52.085241,23.694743,банкомат
Белинвестбанк,"Брест, ул. Махновича, 6, этаж 1",,52.073489,23.706926,банкомат
Белгазпромбанк,"Брест, ул. Махновича, 6, этаж 1",,52.073473,23.706929,банкомат
Беларусбанк,"Брест, ул. Махновича, 6, этаж 1",,52.073482,23.706927,банкомат
"Приорбанк, банкомат","Брест, ул. Махновича, 6, этаж 1",,52.073086,23.706981,банкомат
Белинвестбанк,"Брест, Вульковская ул., 88",,52.070296,23.727724,банкомат
Беларусбанк,"Брест, Варшавское ш., 11, этаж 1",,52.075261,23.718394,банкомат
БелВЭБ,"Брест, Рябиновая ул., 1А",,52.064634,23.730012,банкомат
Беларусбанк,"Брест, Луцкая ул., 10, магазин Ассорти",,52.078512,23.743796,банкомат
Банк ВТБ,"Брест, Варшавское ш., 11, этаж 1",,52.075438,23.717223,банкомат
Альфа-Банк,"Брест, Варшавское ш., 11, этаж 1",,52.075437,23.717243,банкомат
Приорбанк,"Брест, Варшавское ш., 11, этаж 1",,52.075436,23.717264,банкомат
МТБанк,"Варшавское ш., 1А",,52.077295,23.725683,банкомат
Альфа-Банк,"ул. 28 Июля, 37А, этаж 1",,52.077807,23.740753,банкомат
Беларусбанк,"ул. Суворова, 63, отдел 100/1013",,52.070438,23.753604,банкомат
Альфа-Банк,"Карьерная ул., 3А/1",,52.069675,23.750082,банкомат
Белинвестбанк,"Варшавское ш., 11, этаж 1",,52.075365,23.717346,банкомат
Белгазпромбанк,"Карьерная ул., 9, корп. 1",,52.064387,23.756647,банкомат
Беларусбанк,"ул. Суворова, 104, Общежитие",,52.072332,23.758313,банкомат
Белинвестбанк,"Волгоградская ул., 28А",,52.07744,23.754135,банкомат
Приорбанк,"Варшавское ш., 11, этаж 1",,52.075436,23.717253,банкомат
Белинвестбанк,"ул. Октябрьской Революции, 11",,52.078925,23.745316,банкомат
Беларусбанк,"Варшавское ш., 11, этаж 1",,52.075438,23.717232,банкомат
Беларусбанк,"Ясеневая ул., 6А, магазин Евроопт",,52.069357,23.76365,банкомат
Банк РРБ,"Варшавское ш., 11",,52.075434,23.717286,банкомат
Беларусбанк,"Волгоградская ул., 28А",,52.0775,23.754167,банкомат
Беларусбанк,"ул. 28 Июля, 37А, этаж 1",,52.077922,23.740747,банкомат
Белгазпромбанк,"ул. Суворова, 105А",,52.07163,23.762414,банкомат
Банк РРБ,"Варшавское ш., 11, этаж 1",,52.075769,23.718315,банкомат
Приорбанк,"Волгоградская ул., 1",,52.072414,23.756396,банкомат
Банк Решение,"Волгоградская ул., 28А, универсам Рублёвский",,52.077489,23.75414,банкомат
Приорбанк,"Рябиновая ул., 1А, Супермаркет Санта-54",,52.064723,23.730202,банкомат
Беларусбанк,"Волгоградская ул., 28А",,52.077395,23.754135,банкомат
Беларусбанк,"Брест, Луцкая ул., 10, отдел 100/1025",Банк,52.078462,23.743729,отделение банка
Белгазпромбанк,"Брест, Карьерная ул., 9, корп. 1",,52.064387,23.756647,банкомат
Беларусбанк,"Брест, Ясеневая ул., 6А, магазин Евроопт",,52.069357,23.76365,банкомат
Беларусбанк,"Брест, ул. Суворова, 104, Общежитие",,52.072332,23.758313,банкомат
Белинвестбанк,"Брест, Волгоградская ул., 28А",,52.07744,23.754135,банкомат
Белинвестбанк,"Брест, ул. Октябрьской Революции, 11",,52.078925,23.745316,банкомат
Белгазпромбанк,"Брест, ул. Суворова, 105А",,52.07163,23.762414,банкомат
Белинвестбанк,"Брест, Московская ул., 346, этаж 1",Банк,52.101755,23.772387,отделение банка
Беларусбанк,"Брест, ул. Стафеева, 1, отдел 100/1021",Банк,52.102736,23.786799,отделение банка
Белагропромбанк,"Брест, Ленинградская ул., 37",Банк,52.112873,23.777642,отделение банка
ВТБ,"Брест, Московская ул., 208, БЦ Брест Деловой, этаж 1",Банк,52.096221,23.742779,отделение банка
Беларусбанк,"Брест, Молодогвардейская ул., 3, корп. 2, отдел №100/1045",Банк,52.103646,23.75177,отделение банка
Беларусбанк,"Брест, Ленинский район, микрорайон Дубровка",,52.128304,23.654813,банкомат
Приорбанк,"Брест, Дубровская ул., 7, магазин Продтовары 8",,52.125253,23.655844,банкомат
"Беларусбанк, отделение № 100/169","Брест, микрорайон Дубровка",Банк,52.128265,23.65485,отделение банка
Беларусбанк,"Брестский район, Клейниковский сельсовет, 10, отдел №100/1041",Банк,52.128165,23.583996,отделение банка
Беларусбанк,"агрогородок Клейники, ул. 60 лет Октября, 2, отдел №100/1036",Банк,52.140048,23.609987,отделение банка
"PKO Банк Польши, отделение 1","Люблинское воеводство, повят Бяльский, Тересполь, улица Войска Польского, 117",Банк,52.073331,23.609565,отделение банка
Беларусбанк,"Брест, Дубровская улица, отдел №100/1019",Банк,52.133375,23.650548,отделение банка
Альфа-Банк,"Брест, ул. Писателя Смирнова, 100, Кафе БрестХлебПром",,52.107369,23.642485,банкомат
Белгазпромбанк,"Брест, Аэродромная ул., 20",,52.112304,23.666417,банкомат
Приорбанк,"Брест, Пригородная ул., 32А",,52.097595,23.651839,банкомат
Белагропромбанк,"Брест, Дубровская ул., 15А, магазин ""Санта 23""",,52.127687,23.65513,банкомат
Белинвестбанк,"Брест, Белорусская ул., 51Б, этаж 1",,52.122051,23.656352,банкомат
Paritetbank,"Брест, ул. Орджоникидзе, 12",,52.098958,23.681731,банкомат
"Белинвестбанк, банкомат","Брест, ул. Кижеватова, 76",,52.106717,23.690169,банкомат
Белинвестбанк,"Брест, ул. Ленина, 20",,52.094894,23.684543,банкомат
Paritetbank,"Брест, Советская ул., 12",,52.097108,23.689359,банкомат
Беларусбанк,"Брест, бул. Космонавтов, 21, Педагогический университет",,52.098166,23.694236,банкомат
Белинвестбанк,"Брест, ул. Мицкевича, 27, отдел рассчетно-кассового обслуживания ОИК г.Брест",,52.097252,23.688418,банкомат
Белгазпромбанк,"Брест, ул. Орджоникидзе, 22, корп. 47",,52.102195,23.69293,банкомат
Белагропромбанк,"Брест, Пушкинская ул., 19",,52.095223,23.689526,банкомат
Белгазпромбанк,"ул. Куйбышева, 15, этаж 0",,52.096513,23.69165,банкомат
Беларусбанк,"ул. Кижеватова, 1Б, Вокзал Брест-Центральный Пассажирский павильон",,52.101552,23.680768,банкомат
Беларусбанк,"ул. Писателя Смирнова, 21, отдел 100/1023",,52.099602,23.649619,банкомат
Беларусбанк,"ул. Героев Обороны Брестской Крепости, 74/1",,52.091773,23.654901,банкомат
Беларусбанк,"ул. Ленина, 18, отдел №100/1027",,52.094898,23.684003,банкомат
Беларусбанк,"2-й Западный пер., 2",,52.106754,23.642834,банкомат
Беларусбанк,"бул. Космонавтов, 18",,52.100111,23.694003,банкомат
Белорусский народный банк,"ул. Гоголя, 42, доступ с улицы",,52.092473,23.689657,банкомат
Беларусбанк,"просп. Машерова, 57, отдел 100/1014",,52.088372,23.708231,банкомат
Белинвестбанк,"ул. Писателя Смирнова, 23",,52.100065,23.650013,банкомат
