name,address,category,lat,lon,query
Беларусбанк,"Брестская ул., 2, Супермаркет Брестский",,52.412671,30.949625,банкомат
Беларусбанк,"Добрушская ул., 5/3, УЗ Гомельская туббольница",,52.40451,31.050224,банкомат
Белинвестбанк,"Речицкий просп., 5В, этаж 1",,52.417033,30.962409,банкомат
Беларусбанк,"просп. Октября, 22А",,52.408975,30.963841,банкомат
Беларусбанк,"Черноморская ул., 13, Супермаркет Соседи",,52.421986,30.951449,банкомат
Белинвестбанк,"Минская ул., 42А",,52.428735,30.951087,банкомат
Беларусбанк,"ул. Свердлова, 3Б, магазин Ипуть",,52.40156,31.036549,банкомат
Беларусбанк,"ул. Свердлова, 3А, магазин Ипуть Справа от входа в магазин",,52.401239,31.036022,банкомат
Сбер Банк,"Гомель, Интернациональная ул., 13",Банк,52.421646,31.004856,отделение банка
Беларусбанк,"Гомель, просп. Ленина, 19, отдел №300/3009",Банк,52.425204,31.009325,отделение банка
Белагропромбанк,"Гомель, Интернациональная ул., 30",Банк,52.417734,31.003086,отделение банка
Беларусбанк,"Гомель, ул. Фрунзе, 6А, 202, Областное управление №300",Банк,52.415857,31.002255,отделение банка
Статусбанк,"Гомель, просп. Ленина, 45",Банк,52.428723,30.999829,отделение банка
Беларусбанк,"Гомель, ул. Карповича, 28, отдел №300/3003",Банк,52.425549,30.99966,отделение банка
Белинвестбанк,"Гомель, Советская ул., 7",Банк,52.426656,31.014057,отделение банка
БелВЭБ,"Гомель, просп. Ленина, 10",Банк,52.42531,31.007983,отделение банка
Технобанк,"Гомель, Советская ул., 60, этаж 1",Банк,52.439364,31.002574,отделение банка
ВТБ,"Гомель, Советская ул., 32А",Банк,52.431726,31.010037,отделение банка
Беларусбанк,"Гомель, Артиллерийская ул., 6, этаж 1",Банк,52.435508,31.001804,отделение банка
МТБАНК,"Гомель, просп. Победы, 16Б",Банк,52.432217,30.997461,отделение банка
Neo Bank,"Гомель, просп. Ленина, 26",Банк,52.42815,30.999757,отделение банка
Белинвестбанк,"Гомель, Новополесская ул., 2",Банк,52.440246,30.999942,отделение банка
ВТБ банк,"ул. Гагарина, 65, этаж 1",Банк,52.424175,30.99769,отделение банка
Банк РРБ,"просп. Ленина, 35",Банк,52.427691,31.002909,отделение банка
Статусбанк,"ул. Киселёва, 3Б",Банк,52.429211,30.991818,отделение банка
Беларусбанк,"просп. Ленина, 4, отдел №300/3010",Банк,52.424428,31.010363,отделение банка
Белагропромбанк,"просп. Ленина, 6",Банк,52.424856,31.009246,отделение банка
Беларусбанк,"ул. Жукова, 42А, отдел №300/3019",Банк,52.406916,30.968145,отделение банка
Альфа-Банк,"Советская ул., 41Б",Банк,52.436992,31.006993,отделение банка
Беларусбанк,"ул. Тельмана, 6, отдел №300/3015",Банк,52.439706,31.008366,отделение банка
Беларусбанк,"Речицкий просп., 16, отдел №300/3006",Банк,52.415519,30.960947,отделение банка
Беларусбанк,"Быховская ул., 115, отдел №300/3007",Банк,52.411387,30.974293,отделение банка
Белагропромбанк,"просп. Октября, 28В",Банк,52.407347,30.957735,отделение банка
Белгазпромбанк,"просп. Октября, 22А",Банк,52.408853,30.963302,отделение банка
Белагропромбанк,"Советская ул., 40",Банк,52.434059,31.008491,отделение банка
Беларусбанк,"ул. 60 лет СССР, 4, \3012, отдел 300",Банк,52.404686,30.97969,отделение банка
Беларусбанк,"ул. Бочкина, 223",Банк,52.429577,30.948908,отделение банка
МТБАНК,"Речицкий просп., 5В",Банк,52.416535,30.960999,отделение банка
Альфа-Банк,"Речицкий просп., 5В, этаж 1",Банк,52.416596,30.961151,отделение банка
Беларусбанк,"ул. Карповича, 21",Банк,52.427611,30.996033,отделение банка
МТБАНК,"просп. Победы, 16Б",Банк,52.432239,30.997506,отделение банка
Беларусбанк,"ул. Барыкина, 161, отдел №300/3008",Банк,52.420569,30.959757,отделение банка
Беларусбанк,"ул. Братьев Лизюковых, 5, отдел 300/3016",Банк,52.401913,30.952163,отделение банка
БелВЭБ,"Речицкий просп., 5В, этаж 1",Банк,52.417033,30.962232,отделение банка
БелБланк,"ул. Гагарина, 63",Магазин канцтоваров,52.423471,30.999184,отделение банка
Neo Bank,"Гомель, площадь Ленина, 2, культурно-развлекательный центр «Европа»",,52.422924,31.01426,банкомат
Белинвестбанк,"Гомель, ул. Фрунзе, 9",,52.41343,31.006158,банкомат
Приорбанк,"Гомель, Советская ул., 41",,52.436273,31.007593,банкомат
Белагропромбанк,"Гомель, Советская ул., 40",,52.434031,31.008463,банкомат
Сбер Банк,"Гомель, просп. Победы, 10",,52.433902,31.003274,банкомат
Беларусбанк,"Гомель, Пролетарская ул., 15, Комитет государственного контроля Гомельской области, этаж 1",,52.421213,31.011243,банкомат
Альфа-Банк,"Гомель, Советская ул., 41Б",,52.436947,31.007017,банкомат
Беларусбанк,"Гомель, просп. Ленина, 4, отдел №300/3010",Банк,52.424428,31.010363,отделение банка
Беларусбанк,"Гомель, ул. Петруся Бровки, 45, отдел 302/112",,52.468895,31.024619,банкомат
Альфа-Банк,"Гомель, ул. Мазурова, 79",,52.455234,31.025463,банкомат
Белагропромбанк,"Гомель, ул. Микрорайон Энергетиков, 8, магазин ""Доброном""",,52.465697,30.805926,банкомат
ATM Белинвестбанк,"Гомель, улица Микрорайон Энергетиков, 8",,52.465833,30.805833,банкомат
"Беларусбанк, банкомат","Гомель, пр. Энергостроителей, 2, РУП Гомельэнерго филиал Гомельское ТЭЦ-2 Справа от поста охраны",,52.446944,30.821944,банкомат
Беларусбанк,"агрогородок Красное, Гомельская ул., 5А, отдел №300/3071",Банк,52.469612,30.920992,отделение банка
Беларусбанк,"Гомель, 8-я Иногородняя ул., 2, корп. 2, отдел №300/3057",Банк,52.444291,30.944595,отделение банка
Белинвестбанк,"Гомель, просп. Космонавтов, 88",,52.456498,30.95678,банкомат
Беларусбанк,"Гомель, просп. Космонавтов, 61А, этаж 1",,52.456759,30.95892,банкомат
Беларусбанк,"Гомель, 8-я Иногородняя ул., 2, корп. 2, отдел 302/113",,52.444375,30.944577,банкомат
Беларусбанк,"Гомель, ул. Бориса Царикова, 44",,52.44675,30.958023,банкомат
Банкомат,"Гомель, просп. Космонавтов, 88",,52.456526,30.956807,банкомат
Сбер Банк,"Гомель, ул. М.Г. Ефремова, 61",,52.460395,30.967264,банкомат
Белагропромбанк,"Гомель, ул. М.Г. Ефремова, 11, универсам "" Евроопт""",,52.459072,30.9651,банкомат
Приорбанк,"Гомель, ул. М.Г. Ефремова, 11",,52.459006,30.965141,банкомат
Беларусбанк,"Гомель, ул. Сухого, 6, отдел 302/126",,52.466114,30.968609,банкомат
Альфа-Банк,"Гомель, ул. Сухого, 2, Гипермаркет Алми",,52.46539,30.970892,банкомат
Белагропромбанк,"Гомель, ул. Царикова, 1",,52.446589,30.970164,банкомат
Беларусбанк,"Гомель, просп. Космонавтов, 32, отдел №300/3051",,52.449686,30.96638,банкомат
Сбер Банк,"Гомель, просп. Космонавтов, 19/1",,52.448725,30.969407,банкомат
Белгазпромбанк,"Гомель, ул. Сухого, 2",,52.465371,30.970947,банкомат
Белинвестбанк,"Гомель, Советская ул., 151",,52.471022,30.980335,банкомат
ATM Белинвестбанк,"Гомель, ул. Сухого, 2",,52.465467,30.970952,банкомат
МТБАНК,"Гомель, Советская ул., 97к2",,52.452523,30.995602,банкомат
Приорбанк,"Гомель, Советская ул., 97, корп. 2, магазин ""Марко""",,52.452914,30.995355,банкомат
Приорбанк,"Гомель, Советская ул., 157",,52.472917,30.978802,банкомат
Белинвестбанк,"Гомель, Троллейбусная ул., 1",,52.466325,30.984076,банкомат
МТБанк,"Гомель, Советская ул., 97, корп. 2, этаж 1",,52.452487,30.995638,банкомат
Белинвестбанк,"Гомель, Советская ул., 200",,52.467484,30.981194,банкомат
Белинвестбанк,"Гомель, ул. Бориса Царикова, 1",,52.44643,30.969455,банкомат
Беларусбанк,"Гомель, ул. Бориса Царикова, 44",Инфокиоск,52.446742,30.957844,банкомат
Беларусбанк,"Гомель, ул. М.Г. Ефремова, 5, отдел №300/3052",Банк,52.45679,30.962115,отделение банка
Беларусбанк,"Гомель, ул. Сухого, 6, отдел 300/3059",Банк,52.466097,30.968654,отделение банка
Беларусбанк,"Гомель, просп. Космонавтов, 32, отдел. 300/3051",Банк,52.449023,30.967697,отделение банка
Банк РРБ,"Гомель, ул. Сухого, 2",Банк,52.465369,30.970944,отделение банка
Беларусбанк,"Гомель, ул. Царикова, 44, отдел №300/3062",Банк,52.446746,30.95789,отделение банка
Беларусбанк,"Гомель, микрорайон Старый Аэродром, ул. Тимофеенко, 20, отдел №300/3058",Банк,52.457202,30.999358,отделение банка
Беларусбанк,"Гомель, ул. Кожара, 2, отдел №300/3004",Банк,52.45119,30.997224,отделение банка
Белинвестбанк,"Гомель, Советская ул., 126",Банк,52.449676,30.99499,отделение банка
Беларусбанк,"Гомель, ул. Тимофеенко, 20, отдел №300/3058",,52.457243,30.999345,банкомат
Белинвестбанк,"Гомель, ул. Малайчука, 6, этаж 1",,52.459871,30.995192,банкомат
Беларусбанк,"Гомель, Юбилейная ул., 8",,52.457723,31.002542,банкомат
Беларусбанк,"Гомель, ул. Кожара, 2, Справа от входа, отдел №300/3004",,52.451173,30.997187,банкомат
Белгазпромбанк,"Гомель, Советская ул., 97",,52.451787,30.996015,банкомат
Белинвестбанк,"Гомель, Советская ул., 126, УРМ Гомельской дирекции",,52.45005,30.995335,банкомат
Белинвестбанк,"Гомель, ул. Кожара, 1, Супермаркет ""Океан"" ОАО ""Табаквинторг""",,52.45124,31.000932,банкомат
Приорбанк,"Гомель, ул. Мазурова, 44, магазин ""Косметичка""",,52.452716,31.023149,банкомат
Сбер Банк,"Гомель, ул. Каменщикова, 3/1",,52.468682,31.019146,банкомат
Сбер Банк,"Гомель, ул. Мазурова, 60, этаж 1",,52.455457,31.023587,банкомат
Белагропромбанк,"Гомель, ул. Макаёнка, 31, Центр банковских услуг №301/7",,52.464091,31.035718,банкомат
ВТБ банкомат,"Советская ул., 149, этаж 1",,52.469689,30.982869,банкомат
Белагропромбанк,"ул. Каменщикова, 3/1",,52.468304,31.019126,банкомат
Альфа-Банк,"ул. Сухого, 2, Гипермаркет Алми",,52.46539,30.970892,банкомат
Белагропромбанк,"ул. Царикова, 1",,52.446589,30.970164,банкомат
Приорбанк,"ул. М.Г. Ефремова, 11",,52.459006,30.965141,банкомат
Беларусбанк,"просп. Космонавтов, 32, отдел №300/3051",,52.449686,30.96638,банкомат
Банк РРБ,"ул. Т.С. Бородина, 4",,52.459636,31.02713,банкомат
Белинвестбанк,"просп. Космонавтов, 88",,52.456498,30.95678,банкомат
Беларусбанк,"ул. Мазурова, 46",,52.453511,31.023611,банкомат
Беларусбанк,"просп. Космонавтов, 61А, этаж 1",,52.456759,30.95892,банкомат
Банк ВТБ,"ул. Каменщикова, 3",,52.468392,31.018186,банкомат
Беларусбанк,"ул. Свиридова, 15, отдел 302/182",,52.475462,31.023891,банкомат
Белгазпромбанк,"ул. Мазурова, 79, этаж 1",,52.45506,31.025454,банкомат
Белгазпромбанк,"ул. Сухого, 2",,52.465371,30.970947,банкомат
Сбер Банк,"ул. Огоренко, 33, ""Экономмаркет"", магазин №45",,52.468676,31.022802,банкомат
Альфа-Банк,"ул. Хатаевича, 9, этаж 1",,52.445253,31.017202,банкомат
Альфа-Банк,"Советская ул., 63",,52.441522,31.005056,банкомат
Белагропромбанк,"ул. Мазурова, 28Б",,52.449305,31.021539,банкомат
АТМ Белинвестбанк,"ул. Свиридова, 15, ОАО ""Табаквинторг"", магазин ""Кулинария""",,52.476134,31.024418,банкомат
Беларусбанк,"ул. Каменщикова, 3, Здание администрации рынка Прудковский",,52.46822,31.018981,банкомат
Белинвестбанк,"Новополесская ул., 2",,52.440291,30.999949,банкомат
ATM Белинвестбанк,"ул. Сухого, 2",,52.465467,30.970952,банкомат
Беларусбанк,"ул. Мазурова, 79",,52.455263,31.02547,банкомат
Беларусбанк,"Шоссейная ул., 41, корп. 8",,52.450599,30.976803,банкомат
Сбер Банк,"ул. Хатаевича, 9, этаж 1",,52.445201,31.017108,банкомат
Приорбанк,"Советская ул., 157",,52.472917,30.978802,банкомат
Сбер Банк,"Советская ул., 200",,52.466915,30.980972,банкомат
Белинвестбанк,"ул. Огоренко, 30, магазин ""Шестой элемент""",,52.469417,31.0208,банкомат
Приорбанк,"ул. Огоренко, 33, магазин ""Экономмаркет""",,52.468713,31.022342,банкомат
Белинвестбанк,"ул. Макаёнка, 27, корп. 3",,52.464693,31.033729,банкомат
Приорбанк,"Советская ул., 200",,52.467515,30.981191,банкомат
БелВЭБ,"ул. Каменщикова, 3, Рынок Прудковский",,52.468592,31.018277,банкомат
Белинвестбанк,"ул. Бориса Царикова, 1",,52.44643,30.969455,банкомат
Белагропромбанк,"Советская ул., 200",,52.466671,30.981892,банкомат
Белинвестбанк,"ул. Хатаевича, 9, этаж 1",,52.44491,31.016665,банкомат
БелВЭБ,"Советская ул., 200",,52.467436,30.981228,банкомат
Приорбанк,"ул. Свиридова, 15, магазин ""Евроопт""",,52.475876,31.023527,банкомат
Беларусбанк,"ул. Бориса Царикова, 44",,52.44675,30.958023,банкомат
Банк ВТБ,"ул. Кожара, 1, этаж 1",,52.450555,30.999019,банкомат
Банк РРБ,"ул. Хатаевича, 9",,52.445386,31.016456,банкомат
Банкомат,"просп. Космонавтов, 88",,52.456526,30.956807,банкомат
Банк ВТБ,"ул. Свиридова, 50, магазин Евроопт",,52.46791,31.039816,банкомат
Белагропромбанк,"ул. Мазурова, 117Г",,52.456466,31.025757,банкомат
Беларусбанк,"ул. М.Г. Ефремова, 5",,52.456773,30.962055,банкомат
БПС-Сбербанк,"просп. Космонавтов, 19/1",,52.448714,30.969517,банкомат
БелВЭБ,"ул. Свиридова, 50, этаж 1",,52.467949,31.03983,банкомат
Приорбанк,"Советская ул., 97, корп. 2, магазин Марко",,52.453021,30.995417,банкомат
БелВЭБ,"ул. Хатаевича, 9, этаж 1",,52.445265,31.017115,банкомат
Белгазпромбанк,"ул. Хатаевича, 9, этаж 1",Обмен валюты,52.445298,31.017197,банкомат
Беларусбанк,"8-я Иногородняя ул., 2, корп. 2, отдел 302/113",,52.444375,30.944577,банкомат
Сбер Банк,"Советская ул., 97",,52.451775,30.99627,банкомат
Беларусбанк,"Чечерская ул., 8",,52.462904,31.039613,банкомат
Беларусбанк,"ул. Бориса Царикова, 44",Инфокиоск,52.446742,30.957844,банкомат
Белагропромбанк,"ул. Мазурова, 28Б, Центр банковских услуг №301/9",,52.449301,31.021647,банкомат
Альфа-Банк,"ул. Мазурова, 79, Гипермаркет Алми",,52.455222,31.025905,банкомат
БелВЭБ,"ул. Хатаевича, 1",,52.441439,31.005731,банкомат
Сбер Банк,"ул. М.Г. Ефремова, 61",,52.460391,30.967389,банкомат
Беларусбанк,"ул. Царикова, 5А",,52.446082,30.964042,банкомат
Белинвестбанк,"ул. 50 лет Завода Гомсельмаш, 8",,52.44925,30.963257,банкомат
Альфа-выручка,"Советская ул., 149, ТЦ Карусель",,52.469718,30.982409,банкомат
Белорусбанк,"Советская ул., 102",,52.442227,31.001623,банкомат
Альфа-Банк,"ул. Сухого, 2, Гипермаркет Алми",,52.465631,30.97136,банкомат
Приорбанк,"Советская ул., 200, ТЦ Корона",,52.466915,30.980972,банкомат
Сбер Банк,"просп. Космонавтов, 19",,52.448515,30.969536,банкомат
Технобанк,"Чечерская ул., 1Б",,52.462904,31.037341,банкомат
Приорбанк,"ул. Мазурова, 44, магазин Косметичка",,52.452917,31.023345,банкомат
Приорбанк,"Советская ул., 157, ОАО Электроаппаратура",,52.472889,30.97904,банкомат
Приорбанк,"ул. Огоренко, 33, магазин Экономмаркет",,52.468851,31.022555,банкомат
Приорбанк,"ул. М.Г. Ефремова, 11, ЗАО Доброном",,52.458827,30.965116,банкомат
Приорбанк,"ул. Свиридова, 15, магазин Евроопт",,52.475747,31.023893,банкомат
Беларусбанк,"Гомель, ул. Мазурова, 46, отдел №300/3013",Банк,52.453489,31.023582,отделение банка
Беларусбанк,"Гомель, ул. Петруся Бровки, 45, отдел 300/3056",Банк,52.468929,31.024635,отделение банка
Белагропромбанк,"Гомель, ул. Мазурова, 117Г",Банк,52.456537,31.025715,отделение банка
Беларусбанк,"Гомель, ул. Свиридова, 15, отдел 300/3065",Банк,52.475461,31.023963,отделение банка
Белинвестбанк,"Гомель, ул. Хатаевича, 9, этаж 1",Банк,52.445079,31.017028,отделение банка
Беларусбанк,"Гомель, ул. Тельмана, 6, отдел №300/3015",Банк,52.439706,31.008366,отделение банка
Банк РРБ,"Гомель, ул. Т.С. Бородина, 4",,52.459636,31.02713,банкомат
Белинвестбанк,"Гомель, ул. Макаёнка, 27, корп. 3",,52.464693,31.033729,банкомат
Белагропромбанк,"Гомель, ул. Каменщикова, 3/1",,52.468304,31.019126,банкомат
Белгазпромбанк,"Гомель, ул. Мазурова, 79, этаж 1",,52.45506,31.025454,банкомат
Беларусбанк,"Гомель, ул. Мазурова, 46",,52.453511,31.023611,банкомат
Беларусбанк,"Гомель, ул. Свиридова, 15, отдел 302/182",,52.475462,31.023891,банкомат
Сбер Банк,"Гомель, ул. Огоренко, 33, ""Экономмаркет"", магазин №45",,52.468676,31.022802,банкомат
Банк ВТБ,"Гомель, ул. Свиридова, 50, магазин Евроопт",,52.46791,31.039816,банкомат
АТМ Белинвестбанк,"Гомель, ул. Свиридова, 15, ОАО ""Табаквинторг"", магазин ""Кулинария""",,52.476134,31.024418,банкомат
Беларусбанк,"Гомель, ул. Мазурова, 79",,52.455263,31.02547,банкомат
Белинвестбанк,"Гомель, ул. Огоренко, 30, магазин ""Шестой элемент""",,52.469417,31.0208,банкомат
Белагропромбанк,"Гомель, ул. Мазурова, 28Б",,52.449305,31.021539,банкомат
БелВЭБ,"Гомель, ул. Свиридова, 50, этаж 1",,52.467949,31.03983,банкомат
Банк ВТБ,"Гомель, ул. Каменщикова, 3",,52.468392,31.018186,банкомат
Альфа-Банк,"Гомель, ул. Хатаевича, 9, этаж 1",,52.445253,31.017202,банкомат
Белагропромбанк,"Гомель, ул. Макаёнка, 31",Банк,52.464093,31.035769,отделение банка
Белагропромбанк,"Гомель, ул. Мазурова, 28Б",Банк,52.449324,31.021621,отделение банка
Беларусбанк,"д. Берёзки, ул. 60 лет СССР, 10Б, отдел №300/3070",Банк,52.400093,31.103315,отделение банка
Беларусбанк,"Гомель, Октябрьская ул., 15, Слева от входа, отдел №300/3053",,52.535,30.915833,банкомат
Белагропромбанк,"Гомель, ул. Незалежности, 1, Центр банковских услуг №301",,52.533673,30.914662,банкомат
Белагропромбанк,"Гомель, Октябрьская ул., 15-12, Центр банковских услуг №301/17",,52.534614,30.915637,банкомат
Беларусбанк,"Гомель, Костюковка, Октябрьская ул., 15, отдел №300/3053",Банк,52.534773,30.915739,отделение банка
Белагропромбанк,"Гомель, Костюковка, Октябрьская ул., 15",Банк,52.535033,30.915725,отделение банка
Беларусбанк,"агрогородок Ерёмино, Советская ул., 138, отдел №300/3075",Банк,52.509023,30.941837,отделение банка
ВТБ банкомат,"Гомель, Советская ул., 149, этаж 1",,52.469689,30.982869,банкомат
"Беларусбанк, банкомат","Гомельский район, Поколюбичский сельсовет, Р-129, 12-й километр, 1, Аэропорт Гомель В фойе",,52.52313,31.017608,банкомат
Белинвестбанк,"Гомель, Олимпийская ул., 5, Хлебозавод 3",,52.481619,31.020365,банкомат
Белагропромбанк,"Ветка, ул. Чапаева, 6, Центр банковских услуг №308",,52.557567,31.175319,банкомат
Беларусбанк,"Гомельская область, Ветка, улица Громыко, 1",,52.555,31.174444,банкомат
Беларусбанк,"Ветка, ул. Громыко, 1, Центр банковских услуг №308",Банк,52.565451,31.171599,отделение банка
