name,address,category,lat,lon,query
БСБ Банк,"Озерцо, Менкоўскі тракт, 2, подъезд 3",Банк,53.854811,27.421195,отделение банка
Беларусбанк,"Слободская ул., 135, отдел 527/448",Банк,53.845248,27.457205,отделение банка
Приорбанк,"просп. Дзержинского, 122",Банк,53.851335,27.474369,отделение банка
Сбер Банк,"просп. Дзержинского, 119",Банк,53.850197,27.476187,отделение банка
Белорусский народный банк,"просп. Дзержинского, 104Б, этаж 1",Банк,53.860164,27.4789,отделение банка
Банк Дабрабыт,"просп. Дзержинского, 106",Банк,53.858095,27.476629,отделение банка
Беларусбанк,"просп. Дзержинского, 119, отдел №527/454",Банк,53.851472,27.476661,отделение банка
Технобанк,"ул. Громова, 20, универсам Соседи",Обмен валюты,53.85345,27.444229,отделение банка
Беларусбанк,"просп. Газеты Звязда, 55, этаж 1",Банк,53.858659,27.463342,отделение банка
Отделение Альфа-банк,"просп. Дзержинского, 119",Банк,53.850388,27.476243,отделение банка
БСБ Банк,"Минский район, Сеницкий сельсовет, 84",,53.835552,27.504189,банкомат
МТБАНК,"ул. Корженевского, 26",,53.842791,27.528858,банкомат
"Белинвестбанк, банкомат","ул. Лейтенанта Кижеватова, 72, корп. 1",,53.846432,27.534636,банкомат
Беларусбанк,"ул. Корженевского, 16, Завод Транзистор",,53.841394,27.520842,банкомат
Сбер Банк,"ул. Корженевского, 26, ТЦ ""Корона-Курасовщина"", этаж 1",,53.842706,27.529821,банкомат
Беларусбанк,"ул. Корженевского, 10, корп. 1, этаж 1",,53.844852,27.502447,банкомат
Беларусбанк,"агрогородок Сеница, Набережная ул., 57",,53.82225,27.518489,банкомат
Беларусбанк,"ул. Казинца, 86, корп. 1, Проматомнадзор, этаж 1",,53.848279,27.50816,банкомат
Белинвестбанк,"ул. Корженевского, 2, Курасовщинский рынок",,53.846596,27.49569,банкомат
Альфа-Банк,"ул. Казинца, 52А, корп. 1",,53.855569,27.511157,банкомат
Белагропромбанк,"агрогородок Сеница, Набережная ул., 71, Центр банковских услуг №510/55",,53.822488,27.518555,банкомат
Беларусбанк,"ул. Лейтенанта Кижеватова, 7, корп. 2",,53.851756,27.538064,банкомат
Беларусбанк,"ул. Корженевского, 26, этаж 1",,53.842739,27.529339,банкомат
Беларусбанк,"ул. Лейтенанта Кижеватова, 58, корп. 9",,53.852086,27.536171,банкомат
Беларусбанк,"ул. Лейтенанта Кижеватова, 80, корп. 1, этаж 1",,53.844257,27.533155,банкомат
Белагропромбанк,"ул. Корженевского, 26, этаж 1",,53.84274,27.529947,банкомат
БСБ Банк,"ул. Корженевского, 26",,53.842679,27.529947,банкомат
Беларусбанк,"ул. Асаналиева, 40Б, Слева от входа, отдел №527/209",,53.850471,27.545357,банкомат
Беларусбанк,"пер. Асаналиева, 5, Белорусский государственный медицинский университет",,53.838194,27.539829,банкомат
Белагропромбанк,"ул. Казинца, 46/15",,53.859911,27.51763,банкомат
Технобанк,"агрогородок Сеница, Зелёная ул., 1, корп. 5",,53.822132,27.530674,банкомат
Беларусбанк,"ул. Корженевского, 10к1, этаж 1",Банк,53.844824,27.502593,отделение банка
Беларусбанк,"ул. Лейтенанта Кижеватова, 80, корп. 1, этаж 1",Банк,53.844292,27.533139,отделение банка
Беларусбанк,"посёлок Юбилейный, Коммунальная ул., 4, отдел №500/5088",Банк,53.818526,27.517302,отделение банка
Белагропромбанк,"агрогородок Сеница, Набережная ул., 71",Банк,53.822543,27.518793,отделение банка
Беларусбанк,"Брестская ул., 77А, отдел №527/356",Банк,53.855331,27.521353,отделение банка
Беларусбанк,"ул. Асаналиева, 40Б, отдел №527/209",Банк,53.850481,27.545418,отделение банка
Альфа-Банк,"ул. Уборевича, 176",,53.835224,27.605281,банкомат
Беларусбанк,"ул. Голодеда, 21, корп. 1",,53.839478,27.635831,банкомат
Беларусбанк,"ул. Уборевича, 176, этаж 1",,53.835159,27.606646,банкомат
Беларусбанк,"Игуменский тракт, 42, отдел 511/383",,53.836506,27.573827,банкомат
Альфа-Банк,"просп. Рокоссовского, 145Б, этаж 1",,53.856079,27.612261,банкомат
Белинвестбанк,"Игуменский тракт, 11, этаж 1",,53.846775,27.569594,банкомат
Белинвестбанк,"просп. Рокоссовского, 148, магазин ""Надежда""",,53.854885,27.607889,банкомат
Белинвестбанк,"ул. Уборевича, 176, этаж 1",,53.835223,27.605308,банкомат
Беларусбанк,"просп. Рокоссовского, 114, отдел 511/198",,53.858214,27.607884,банкомат
Альфа-Банк,"Игуменский тракт, 20",Банк,53.843822,27.56969,банкомат
Беларусбанк,"ул. Иосифа Гошкевича, 3, этаж 1",,53.840325,27.569407,банкомат
Беларусбанк,"просп. Рокоссовского, 145, Супермаркет Домашний",,53.854637,27.613071,банкомат
БСБ Банк,"ул. Иосифа Гошкевича, 3, этаж 1",,53.840106,27.569272,банкомат
Белинвестбанк,"ул. Иосифа Гошкевича, 3, этаж 1",,53.840369,27.569205,банкомат
Приорбанк,"ул. Голодеда, 15, этаж 2",,53.839345,27.640719,банкомат
Белагропромбанк,"Ташкентский пр., 5",,53.837885,27.628197,банкомат
Белинвестбанк,"ул. Голодеда, 34А, этаж 1",,53.84034,27.636967,банкомат
Белагропромбанк,"Ташкентская ул., 19, МКРСК ""Чижовка-Арена, помещение 8",,53.844565,27.629251,банкомат
Беларусбанк,"Игуменский тракт, 20, Справа от входа, отдел №511/401",,53.844128,27.569337,банкомат
Белагропромбанк,"ул. Уборевича, 176, ТЦ Грин, этаж 1",,53.835094,27.605298,банкомат
Беларусбанк,"ул. Плеханова, 72, отдел 511/273",,53.859105,27.591844,банкомат
Беларусбанк,"ул. Иосифа Гошкевича, 3, этаж 1",,53.840238,27.569409,банкомат
Белагропромбанк,"Ташкентская ул., 15, этаж 1",,53.840542,27.629413,банкомат
Приорбанк,"Игуменский тракт, 30, этаж 1",,53.840613,27.573083,банкомат
БелВЭБ,"ул. Малинина, 35А",,53.847639,27.604965,банкомат
Беларусбанк,"ул. Станислава Монюшко, 14, этаж 1",,53.842925,27.577089,банкомат
МТБАНК,"ул. Янки Лучины, 7, Рядом с РКЦ 35, БЦ Стратег",,53.839673,27.571252,банкомат
Сбер Банк,"ул. Уборевича, 176, этаж 1",,53.835219,27.605303,банкомат
Беларусбанк,"ул. Маяковского, 176, корп. 13",,53.859455,27.571401,банкомат
БелВЭБ,"ул. Янки Лучины, 7, этаж 1",,53.839803,27.571308,банкомат
Беларусбанк,"ул. Кабушкина, 94, корп. 2, ОАО Заводской райпищеторг",,53.856163,27.633109,банкомат
Приорбанк,"просп. Рокоссовского, 119, этаж 1",,53.857138,27.613599,банкомат
Беларусбанк,"ул. Голодеда, 31, этаж 1",,53.839402,27.631953,банкомат
Беларусбанк,"ул. Уборевича, 73, этаж 1",,53.838616,27.655225,банкомат
БелВЭБ,"д. Колядичи, 147",,53.829075,27.572126,банкомат
БелВЭБ,"Игуменский тракт, 30, этаж 1",,53.840185,27.572951,банкомат
Беларусбанк,"Игуменский тракт, 11, этаж 1",,53.846816,27.569608,банкомат
Белинвестбанк,"ул. Маяковского, 184",,53.855131,27.568126,банкомат
Банк РРБ,"ул. Иосифа Гошкевича, 3, этаж 1",Обмен валюты,53.840459,27.569365,банкомат
"Беларусбанк, банкомат","Социалистическая ул., 2/152",,53.858052,27.641583,банкомат
Технобанк,"ул. Крупской, 6, корп. 1, этаж 1",,53.858981,27.627125,банкомат
Белинвестбанк,"ул. Крупской, 6, корп. 1, этаж 1",,53.858916,27.627134,банкомат
БелВЭБ,"ул. Малинина, 35А",,53.84766,27.604956,банкомат
Беларусбанк,"ул. Шишкина, 26, ГП ЖЭУ № 6 Заводского района г. Минска Справа от входа",,53.858695,27.633864,банкомат
Беларусбанк,"ул. Машиностроителей, 18, ООО Завод автомобильных прицепов и кузовов МАЗ-Купава",,53.850468,27.655683,банкомат
Белагропромбанк,"Минский район, Сеницкий сельсовет, 14, ОАО ""Слуцкий сыродельный комбинат""",,53.827582,27.579124,банкомат
Белагропромбанк,"Минский район, Сеницкий сельсовет, 154, Центр банковских услуг №564",,53.827874,27.572782,банкомат
Белинвестбанк,"ул. Уборевича, 75, этаж 1",,53.836776,27.653128,банкомат
Белинвестбанк,"ул. Асаналиева, 40",,53.851183,27.54607,банкомат
Белагропромбанк,"Минск, Игуменский тракт, 16",,53.845443,27.567244,банкомат
Сбер Банк,"Минск, Игуменский тракт, 30, этаж 1",,53.840382,27.572449,банкомат
МТБанк,"Минск, ул. Янки Лучины, 7",,53.839675,27.571255,банкомат
Белагропромбанк,"Минск, Игуменский тракт, 30, этаж 1",,53.840468,27.572919,банкомат
Альфа-Банк,"Минск, ул. Уборевича, 176, ТЦ Green",,53.835584,27.606082,банкомат
Приорбанк,"Минск, Игуменский тракт, 30, УРМ 100/11 Приорбанк ОАО Гипермаркет Гиппо",,53.840382,27.572449,банкомат
Технобанк,"Минск, ул. Асаналиева, 44, этаж 1",,53.851467,27.544178,банкомат
Приорбанк,"Минск, просп. Рокоссовского, 119, Супермаркет Алми",,53.857815,27.613215,банкомат
Белагропромбанк,"Минск, Игуменский тракт, 16, этаж 1",,53.84539,27.567318,банкомат
БелВЭБ,"Минск, Игуменский тракт, 30",,53.840382,27.572449,банкомат
Технобанк,"Минск, ул. Крупской, 6",,53.859185,27.626761,банкомат
Беларусбанк,"Минск, ул. Асаналиева, 40Б",,53.85051,27.545373,банкомат
Белагропромбанк,"ул. Уборевича, 176, этаж 1",Банк,53.835072,27.60658,отделение банка
Беларусбанк,"Игуменский тракт, 42, отдел 511/383",Банк,53.836594,27.573802,отделение банка
Беларусбанк,"ул. Голодеда, 61, отдел №511/183",Банк,53.839512,27.618678,отделение банка
Белагропромбанк,"ул. Уборевича, 176, этаж 1",Обмен валюты,53.835161,27.605375,отделение банка
Беларусбанк,"просп. Рокоссовского, 114",Банк,53.858043,27.608007,отделение банка
Беларусбанк,"ул. Голодеда, 31, отдел №511/189",Банк,53.839449,27.631924,отделение банка
Приорбанк,"Игуменский тракт, 30, этаж 1",Банк,53.840221,27.573013,отделение банка
Беларусбанк,"ул. Плеханова, 72, отдел 511/273",Банк,53.859168,27.591969,отделение банка
Банк РРБ,"ул. Иосифа Гошкевича, 3, рабочее, место 2",Банк,53.840233,27.569415,отделение банка
БелВЭБ,"ул. Янки Лучины, 7, этаж 1",Банк,53.839807,27.571139,отделение банка
МТБАНК,"ул. Янки Лучины, 7, Обслуживание физических лиц br, БЦ Стратег",Банк,53.839674,27.571307,отделение банка
